event,outcome,weightclass,method,round,time,fight_id,fighter1,fighter2
UFC Fight Night: Sandhagen vs. Font,1,flw,dec_una,3,300,38901948cff43ff9,Cody Durden ,Jake Hadley
UFC Fight Night: Sandhagen vs. Font,1,ftw,dec_una,3,300,436a1ce6b0c6b4bb,Sean Woodson ,Dennis Buzukja
UFC Fight Night: Sandhagen vs. Font,0,flw,sub,2,191,6b5c225814a924ed,Ode Osbourne ,Assu Almabayev
UFC 291: Poirier vs. Gaethje 2,0,lw,ko_tko,2,60,c27e33ee8ef53866,Dustin Poirier ,Justin Gaethje
UFC 291: Poirier vs. Gaethje 2,0,lhw,dec_spl,3,300,800a35b3a7e52308,Jan Blachowicz ,Alex Pereira
UFC 291: Poirier vs. Gaethje 2,1,hw,ko_tko,1,33,eff6ec2b2f1fb27b,Derrick Lewis ,Marcos Rogerio de Lima
UFC 291: Poirier vs. Gaethje 2,0,lw,sub,3,294,f1eca70738ca073e,Tony Ferguson ,Bobby Green
UFC 291: Poirier vs. Gaethje 2,0,ww,sub,1,159,cbf1e76186a0c8b3,Michael Chiesa ,Kevin Holland
UFC 291: Poirier vs. Gaethje 2,1,ww,sub,1,73,4327fe98e1b6f222,Gabriel Bonfim ,Trevin Giles
UFC 291: Poirier vs. Gaethje 2,1,flw,dec_una,3,300,e5ac7343b6d45188,CJ Vergara ,Vinicius Salvador
UFC 291: Poirier vs. Gaethje 2,1,mw,ko_tko,2,33,5116f9398bfca446,Roman Kopylov ,Claudio Ribeiro
UFC 291: Poirier vs. Gaethje 2,1,ww,sub,2,157,7a8f218c07347c88,Jake Matthews ,Darrius Flowers
UFC 291: Poirier vs. Gaethje 2,0,ww,ko_tko,3,156,3de326b65aa6245d,Matthew Semelsberger ,Uros Medic
UFC 291: Poirier vs. Gaethje 2,1,wflw,sub,3,131,74fef059e229d217,Miranda Maverick ,Priscila Cachoeira
UFC Fight Night: Aspinall vs. Tybura,1,hw,ko_tko,1,73,90e46589a18064bc,Tom Aspinall ,Marcin Tybura
UFC Fight Night: Aspinall vs. Tybura,0,wflw,sub,1,115,743a04674ab72ee0,Molly McCann ,Julija Stoliarenko
UFC Fight Night: Aspinall vs. Tybura,1,ftw,dec_una,3,300,9541cf21e031354c,Nathaniel Wood ,Andre Fili
UFC Fight Night: Aspinall vs. Tybura,1,mw,ko_tko,2,280,8104fe27bdc46914,Paul Craig ,Andre Muniz
UFC Fight Night: Aspinall vs. Tybura,0,lw,dec_una,3,300,c4caa8a4f32a0eed,Jai Herbert ,Fares Ziam
UFC Fight Night: Aspinall vs. Tybura,1,ftw,dec_una,3,300,3c4305abc2e302d0,Lerone Murphy ,Josh Culibao
UFC Fight Night: Aspinall vs. Tybura,0,bw,dec_spl,3,300,b4e2037f180c1e0e,Davey Grant ,Daniel Marcos
UFC Fight Night: Aspinall vs. Tybura,0,ww,ko_tko,2,297,d54ebd2a3435a357,Danny Roberts ,Jonny Parsons
UFC Fight Night: Aspinall vs. Tybura,0,lw,sub,2,266,319b96f615a0a154,Marc Diakiese ,Joel Alvarez
UFC Fight Night: Aspinall vs. Tybura,1,hw,dec_una,3,300,89b96bc5f3e824c5,Mick Parkin ,Jamal Pogues
UFC Fight Night: Aspinall vs. Tybura,1,mw,dec_una,3,300,8b341eb556c97c23,Makhmud Muradov ,Bryan Barberena
UFC Fight Night: Aspinall vs. Tybura,1,wbw,dec_una,3,300,a0bc695b35f155f1,Ketlen Vieira ,Pannie Kianzad
UFC Fight Night: Aspinall vs. Tybura,1,lw,dec_una,3,300,a8a4c9f98ff73839,Chris Duncan ,Yanal Ashmouz
UFC Fight Night: Aspinall vs. Tybura,0,wsw,dec_una,3,300,c81d1facf185467d,Shauna Bannon ,Bruna Brasil
UFC Fight Night: Aspinall vs. Tybura,1,flw,sub,1,206,d918da575ee1bc35,Jafel Filho ,Daniel Barez
UFC Fight Night: Holm vs. Bueno Silva,0,wbw,sub,2,38,73370221b3fa3676,Holly Holm ,Mayra Bueno Silva
UFC Fight Night: Holm vs. Bueno Silva,1,ww,dec_spl,3,300,3352c65f3f6d9b2a,Jack Della Maddalena ,Bassil Hafez
UFC Fight Night: Holm vs. Bueno Silva,0,lw,ko_tko,1,245,b52dccbe69864d2a,Ottman Azaitar ,Francisco Prado
UFC Fight Night: Holm vs. Bueno Silva,0,mw,sub,2,285,6adfe44b110c1510,Albert Duraev ,JunYong Park
UFC Fight Night: Holm vs. Bueno Silva,1,wftw,dec_una,3,300,81b7a6aa147bd912,Norma Dumont ,Chelsea Chandler
UFC Fight Night: Holm vs. Bueno Silva,1,lw,sub,2,67,e4620f3fa451a3a4,Nazim Sadykhov ,Terrance McKinney
UFC Fight Night: Holm vs. Bueno Silva,0,ftw,dec_una,3,300,8362b372adb2f302,Tucker Lutz ,Melsik Baghdasaryan
UFC Fight Night: Holm vs. Bueno Silva,1,wsw,ko_tko,1,34,eb30c9c975e15436,Viktoriia Dudakova ,Istela Nunes
UFC Fight Night: Holm vs. Bueno Silva,0,ftw,dec_una,3,300,b4cc389bb4af3707,Austin Lingo ,Melquizael Costa
UFC Fight Night: Holm vs. Bueno Silva,1,lw,dec_una,3,300,3624f4ae9c1d703e,Evan Elder ,Genaro Valdez
UFC Fight Night: Holm vs. Bueno Silva,0,flw,dec_spl,3,300,dae80502466c8726,Tyson Nam ,Azat Maksum
UFC Fight Night: Holm vs. Bueno Silva,1,lw,dec_una,3,300,57785c9be5b4526d,Alexander Munoz ,Carl Deaton
UFC Fight Night: Holm vs. Bueno Silva,0,wbw,dec_una,3,300,cae7de0873e03947,Ashlee Evans-Smith ,Ailin Perez
UFC 290: Volkanovski vs. Rodriguez,1,UFC Featherweight Title Bout,ko_tko,3,259,4b12a4b48755cd6b,Alexander Volkanovski ,Yair Rodriguez
UFC 290: Volkanovski vs. Rodriguez,0,UFC Flyweight Title Bout,dec_spl,5,300,0f24f3bc1b39ea45,Brandon Moreno ,Alexandre Pantoja
UFC 290: Volkanovski vs. Rodriguez,0,mw,ko_tko,2,143,4ec5d9bd1442e6c1,Robert Whittaker ,Dricus Du Plessis
UFC 290: Volkanovski vs. Rodriguez,0,lw,dec_spl,3,300,b6ea8880cc7af439,Jalin Turner ,Dan Hooker
UFC 290: Volkanovski vs. Rodriguez,1,mw,ko_tko,1,38,1ffe6e8df6dbefd2,Bo Nickal ,Val Woodburn
UFC 290: Volkanovski vs. Rodriguez,1,ww,ko_tko,1,38,20d8f6b4b7c8bae7,Robbie Lawler ,Niko Price
UFC 290: Volkanovski vs. Rodriguez,1,cw,dec_una,3,300,d3a9aceeb7e23580,Tatsuro Taira ,Edgar Chairez
UFC 290: Volkanovski vs. Rodriguez,0,wsw,ko_tko,1,20,ef270d8cf29d071b,Yazmin Jauregui ,Denise Gomes
UFC 290: Volkanovski vs. Rodriguez,0,lhw,sub,2,115,6ef12db5b099ec81,Jimmy Crute ,Alonzo Menifield
UFC 290: Volkanovski vs. Rodriguez,1,lhw,sub,3,222,69f67a4a690eb15d,Vitor Petrino ,Marcin Prachnio
UFC 290: Volkanovski vs. Rodriguez,1,bw,ko_tko,1,190,dbf8a4b0870a47d1,Cameron Saaiman ,Terrence Mitchell
UFC 290: Volkanovski vs. Rodriguez,0,flw,ko_tko,1,17,420f7e6530dbc727,Shannon Ross ,Jesus Aguilar
UFC 290: Volkanovski vs. Rodriguez,0,lw,dec_una,3,300,5b71958ee063a6e8,Kamuela Kirk ,Esteban Ribovics
UFC Fight Night: Strickland vs. Magomedov,1,mw,ko_tko,2,260,f557405652165aa3,Sean Strickland ,Abus Magomedov
UFC Fight Night: Strickland vs. Magomedov,0,lw,dec_una,3,300,4dc5a41f357a7d85,Damir Ismagulov ,Grant Dawson
UFC Fight Night: Strickland vs. Magomedov,0,ww,dec_una,3,300,0548a24a9bf8d7a0,Max Griffin ,Michael Morales
UFC Fight Night: Strickland vs. Magomedov,1,wflw,dec_spl,3,300,ea29714dcfb07ce2,Ariane Lipski ,Melissa Gatto
UFC Fight Night: Strickland vs. Magomedov,0,lw,sub,1,288,cd137988da724076,Ismael Bonfim ,Benoit Saint Denis
UFC Fight Night: Strickland vs. Magomedov,0,mw,ko_tko,1,77,288f7fb936c1523c,Brunno Ferreira ,Nursulton Ruziboev
UFC Fight Night: Strickland vs. Magomedov,0,ww,sub,1,55,962e74250884e4c1,Kevin Lee ,Rinat Fakhretdinov
UFC Fight Night: Strickland vs. Magomedov,1,ftw,ko_tko,1,174,f5a6acc99bc5c634,Joanderson Brito ,Westin Wilson
UFC Fight Night: Strickland vs. Magomedov,0,wftw,dec_spl,3,300,fe370c518cf7873e,Yana Santos ,Karol Rosa
UFC Fight Night: Strickland vs. Magomedov,0,lw,ko_tko,3,197,454265014520a3f8,Guram Kutateladze ,Elves Brener
UFC Fight Night: Strickland vs. Magomedov,0,wflw,dec_una,3,300,dffc65202afb881d,Ivana Petrovic ,Luana Carolina
UFC Fight Night: Strickland vs. Magomedov,1,hw,dec_una,3,300,bd2e14ee959f9b77,Alexandr Romanov ,Blagoy Ivanov
UFC Fight Night: Emmett vs. Topuria,0,ftw,dec_una,5,300,c3ef3cb03edde8bb,Josh Emmett ,Ilia Topuria
UFC Fight Night: Emmett vs. Topuria,0,wflw,ko_tko,2,222,07cb64236ae7aaea,Amanda Ribas ,Maycee Barber
UFC Fight Night: Emmett vs. Topuria,,hw,other,1,29,2874ea5d2f783e23,Austen Lane ,Justin Tafa
UFC Fight Night: Emmett vs. Topuria,1,ftw,ko_tko,2,253,582806c33ce6dcf6,David Onama ,Gabriel Santos
UFC Fight Night: Emmett vs. Topuria,1,mw,sub,1,279,9124740fe7816d70,Brendan Allen ,Bruno Silva
UFC Fight Night: Emmett vs. Topuria,1,ww,dec_spl,3,300,ced01368259428f5,Neil Magny ,Phil Rowe
UFC Fight Night: Emmett vs. Topuria,1,ww,dec_una,3,300,42922bab8a3e1828,Randy Brown ,Wellington Turman
UFC Fight Night: Emmett vs. Topuria,1,lw,ko_tko,2,156,8b296724a6844865,Mateusz Rebecki ,Loik Radzhabov
UFC Fight Night: Emmett vs. Topuria,1,wsw,dec_una,3,300,c22de92b9d9030dc,Tabatha Ricci ,Gillian Robertson
UFC Fight Night: Emmett vs. Topuria,0,flw,dec_spl,3,300,c2cdeb207cce5ceb,Zhalgas Zhumagulov ,Joshua Van
UFC Fight Night: Emmett vs. Topuria,0,lw,dec_una,3,300,f18d44292036d5de,Trevor Peek ,Chepe Mariscal
UFC Fight Night: Emmett vs. Topuria,0,ftw,dec_spl,3,300,fcc1191761e365f9,Jamall Emmers ,Jack Jenkins
UFC Fight Night: Emmett vs. Topuria,0,mw,dec_una,3,300,7b909acede0a26eb,Cody Brundage ,Sedriques Dumas
UFC Fight Night: Vettori vs. Cannonier,0,mw,dec_una,5,300,175d9e1ac0725145,Marvin Vettori ,Jared Cannonier
UFC Fight Night: Vettori vs. Cannonier,1,lw,ko_tko,3,205,6c2199524d762b11,Arman Tsarukyan ,Joaquim Silva
UFC Fight Night: Vettori vs. Cannonier,1,mw,dec_una,3,300,5d9b84493f1ed114,Armen Petrosyan ,Christian Leroy Duncan
UFC Fight Night: Vettori vs. Cannonier,1,ftw,sub,2,108,76fd6919d828d5c2,Pat Sabatini ,Lucas Almeida
UFC Fight Night: Vettori vs. Cannonier,1,lw,ko_tko,1,110,98458778348ea5d7,Manuel Torres ,Nikolas Motta
UFC Fight Night: Vettori vs. Cannonier,1,ww,dec_una,3,300,870672b1b443311e,Nicolas Dalby ,Muslim Salikhov
UFC Fight Night: Vettori vs. Cannonier,0,flw,ko_tko,2,63,bc1be168c064f028,Jimmy Flick ,Alessandro Costa
UFC Fight Night: Vettori vs. Cannonier,1,bw,sub,1,145,7ba54a10f28c9496,Kyung Ho Kang ,Cristian Quinonez
UFC Fight Night: Vettori vs. Cannonier,1,flw,dec_una,3,299,8ea12c7360fa0f6b,Carlos Hernandez ,Denys Bondar
UFC Fight Night: Vettori vs. Cannonier,1,wflw,dec_una,3,300,9cfb84817a43b63c,Tereza Bleda ,Gabriella Fernandes
UFC Fight Night: Vettori vs. Cannonier,,bw,other,1,140,9a2d3ebab827d333,Dan Argueta ,Ronnie Lawrence
UFC Fight Night: Vettori vs. Cannonier,0,lhw,dec_una,3,300,8794031c523bf534,Zac Pauga ,Modestas Bukauskas
UFC 289: Nunes vs. Aldana,1,UFC Women's Bantamweight Title Bout,dec_una,5,300,69bc7ca8ce831731,Amanda Nunes ,Irene Aldana
UFC 289: Nunes vs. Aldana,1,lw,ko_tko,1,250,40e8bf8ce508c436,Charles Oliveira ,Beneil Dariush
UFC 289: Nunes vs. Aldana,1,ww,sub,2,66,e9d5ffcacf7d8757,Mike Malott ,Adam Fugitt
UFC 289: Nunes vs. Aldana,1,ftw,dec_una,3,300,46c67efd68a0b15d,Dan Ige ,Nate Landwehr
UFC 289: Nunes vs. Aldana,1,mw,dec_una,3,300,5311298f79414125,Marc-Andre Barriault ,Eryk Anders
UFC 289: Nunes vs. Aldana,,mw,other,2,184,96eaf07b34538b8b,Nassourdine Imavov ,Chris Curtis
UFC 289: Nunes vs. Aldana,0,wflw,dec_una,3,300,47a5d4bb68352055,Miranda Maverick ,Jasmine Jasudavicius
UFC 289: Nunes vs. Aldana,1,bw,ko_tko,1,64,e24b65cd8721349a,Aiemann Zahabi , Aoriqileng
UFC 289: Nunes vs. Aldana,1,ftw,dec_una,3,300,7ee8b91d7f80f8a7,Kyle Nelson ,Blake Bilder
UFC 289: Nunes vs. Aldana,0,flw,dec_una,3,300,947ea1122c04ba18,David Dvorak ,Steve Erceg
UFC 289: Nunes vs. Aldana,1,wsw,dec_una,3,300,1676c64a94be0557,Diana Belbita ,Maria Oliveira
UFC Fight Night: Kara-France vs. Albazi,0,flw,dec_spl,5,300,d7ae0993c7a378ee,Kai Kara-France ,Amir Albazi
UFC Fight Night: Kara-France vs. Albazi,1,ftw,dec_una,3,300,7be3e513a31f6570,Alex Caceres ,Daniel Pineda
UFC Fight Night: Kara-France vs. Albazi,1,lw,ko_tko,1,23,e2f4cd4a9a579488,Jim Miller ,Jesse Butler
UFC Fight Night: Kara-France vs. Albazi,1,flw,dec_una,3,300,913d8a35095591d5,Tim Elliott ,Victor Altamirano
UFC Fight Night: Kara-France vs. Albazi,1,wflw,sub,1,105,4d0029ad31bdd85a,Karine Silva ,Ketlen Souza
UFC Fight Night: Kara-France vs. Albazi,0,ww,dec_spl,3,300,a122968e96068800,Abubakar Nurmagomedov ,Elizeu Zaleski dos Santos
UFC Fight Night: Kara-France vs. Albazi,1,bw,dec_una,3,300,84f60cb00b8d4187,Daniel Santos ,Johnny Munoz
UFC Fight Night: Kara-France vs. Albazi,0,hw,ko_tko,2,197,5459c3bb88d031f9,Andrei Arlovski ,Don'Tale Mayes
UFC Fight Night: Kara-France vs. Albazi,1,bw,dec_una,3,300,c98f62eb74e69bcb,John Castaneda ,Muin Gafurov
UFC Fight Night: Kara-France vs. Albazi,0,lw,ko_tko,2,179,ad7bd4b3ee923498,Jamie Mullarkey ,Muhammad Naimov
UFC Fight Night: Kara-France vs. Albazi,1,wsw,dec_una,3,300,dfc62aa72446e4a8,Elise Reed ,Jinh Yu Frey
UFC Fight Night: Kara-France vs. Albazi,1,bw,ko_tko,2,234,72bb7605e340a8fe,Da'Mon Blackshear ,Luan Lacerda
UFC Fight Night: Kara-France vs. Albazi,1,lhw,dec_una,3,300,99808befeece3a8a,Philipe Lins ,Maxim Grishin
UFC Fight Night: Dern vs. Hill,1,wsw,dec_una,5,300,cb9654746447b934,Mackenzie Dern ,Angela Hill
UFC Fight Night: Dern vs. Hill,0,mw,ko_tko,3,61,3638ee66c7d34fe0,Edmen Shahbazyan ,Anthony Hernandez
UFC Fight Night: Dern vs. Hill,0,cw,dec_una,3,300,924f982f0d9d2142,Emily Ducote ,Loopy Godinez
UFC Fight Night: Dern vs. Hill,0,ww,ko_tko,2,255,73700c8c5107f719,Andre Fialho ,Joaquin Buckley
UFC Fight Night: Dern vs. Hill,1,lw,ko_tko,2,110,12683e06369d1a83,Diego Ferreira ,Michael Johnson
UFC Fight Night: Dern vs. Hill,0,lw,ko_tko,2,157,49bd9a2f1fbebd1f,Maheshate ,Viacheslav Borshchev
UFC Fight Night: Dern vs. Hill,1,wsw,dec_una,3,300,33007109c9ca1ede,Karolina Kowalkiewicz ,Vanessa Demopoulos
UFC Fight Night: Dern vs. Hill,0,ww,ko_tko,2,175,7d583e4002622848,Orion Cosce ,Gilbert Urbina
UFC Fight Night: Dern vs. Hill,0,hw,dec_spl,3,300,fb70b62915fdcec6,Ilir Latifi ,Rodrigo Nascimento
UFC Fight Night: Dern vs. Hill,1,lw,dec_una,3,300,eca400aeeb2763d1,Chase Hooper ,Nick Fiore
UFC Fight Night: Dern vs. Hill,1,wflw,ko_tko,1,178,744cbe6e49d4f41c,Natalia Silva ,Victoria Leonardo
UFC Fight Night: Dern vs. Hill,0,ww,dec_una,3,300,8502f245aabd64ac,Takashi Sato ,Themba Gorimbo
UFC Fight Night: Rozenstruik vs. Almeida,0,hw,sub,1,223,755202fce24b8f83,Jairzinho Rozenstruik ,Jailton Almeida
UFC Fight Night: Rozenstruik vs. Almeida,0,lhw,dec_una,3,300,c501576b8ec35758,Anthony Smith ,Johnny Walker
UFC Fight Night: Rozenstruik vs. Almeida,0,ww,ko_tko,1,177,b0f4c7788782e26e,Daniel Rodriguez ,Ian Garry
UFC Fight Night: Rozenstruik vs. Almeida,1,lhw,ko_tko,1,129,dae2484418631ff5,Carlos Ulberg ,Ihor Potieria
UFC Fight Night: Rozenstruik vs. Almeida,0,ww,sub,2,129,838a022ca5d99cc1,Tim Means ,Alex Morono
UFC Fight Night: Rozenstruik vs. Almeida,1,ww,ko_tko,1,249,f2ced83baf0457fc,Matt Brown ,Court McGee
UFC Fight Night: Rozenstruik vs. Almeida,1,hw,dec_una,3,300,3387f430abb7e39f,Karl Williams ,Chase Sherman
UFC Fight Night: Rozenstruik vs. Almeida,0,cw,dec_una,3,300,14e689e60419d469,Cody Stamann ,Douglas Silva de Andrade
UFC Fight Night: Rozenstruik vs. Almeida,0,wflw,dec_spl,3,115,6ca856d1950d8f7f,Ji Yeon Kim ,Mandy Bohm
UFC Fight Night: Rozenstruik vs. Almeida,1,ww,ko_tko,1,14,81fda78adcaedbc7,Bryan Battle ,Gabe Green
UFC Fight Night: Rozenstruik vs. Almeida,0,wbw,sub,3,260,acfcf75f0215b7ab,Jessica-Rose Clark ,Tainara Lisboa
UFC 288: Sterling vs. Cejudo,1,UFC Bantamweight Title Bout,dec_spl,5,300,e3aad51099a23ba4,Aljamain Sterling ,Henry Cejudo
UFC 288: Sterling vs. Cejudo,1,ww,dec_una,5,300,ed707998b13d0101,Belal Muhammad ,Gilbert Burns
UFC 288: Sterling vs. Cejudo,0,wsw,ko_tko,1,140,11a5a852313d1f5b,Jessica Andrade ,Yan Xiaonan
UFC 288: Sterling vs. Cejudo,1,ftw,dec_una,3,300,069ab7e7b8b5d262,Movsar Evloev ,Diego Lopes
UFC 288: Sterling vs. Cejudo,0,ftw,dec_una,3,300,0c6e3c1f03cd4061,Kron Gracie ,Charles Jourdain
UFC 288: Sterling vs. Cejudo,0,lw,ko_tko,1,248,3f8b4aeb3baf4724,Drew Dober ,Matt Frevola
UFC 288: Sterling vs. Cejudo,1,lhw,sub,2,148,c3ca708aaf4262a7,Kennedy Nzechukwu ,Devin Clark
UFC 288: Sterling vs. Cejudo,1,ww,dec_spl,3,300,4c9bbd9758be1168,Khaos Williams ,Rolando Bedoya
UFC 288: Sterling vs. Cejudo,0,wsw,dec_una,3,300,5f44d6d9e6bbecff,Marina Rodriguez ,Virna Jandiroba
UFC 288: Sterling vs. Cejudo,0,hw,ko_tko,1,130,2372578d3f554c65,Braxton Smith ,Parker Porter
UFC 288: Sterling vs. Cejudo,0,mw,ko_tko,1,130,d22de60b7a3d908c,Phil Hawes ,Ikram Aliskerov
UFC 288: Sterling vs. Cejudo,0,mw,ko_tko,2,201,93fb6c7e590487f9,Joseph Holmes ,Claudio Ribeiro
UFC Fight Night: Song vs. Simon,1,bw,ko_tko,5,70,2b1ac5d8f98639bf,Song Yadong ,Ricky Simon
UFC Fight Night: Song vs. Simon,1,mw,sub,2,169,ecec1b0dd64ca2ae,Caio Borralho ,Michal Oleksiejczuk
UFC Fight Night: Song vs. Simon,1,mw,sub,2,88,37ae5c09d6f03f33,Rodolfo Vieira ,Cody Brundage
UFC Fight Night: Song vs. Simon,0,ftw,ko_tko,1,101,e0e2c1fc1a178d89,Julian Erosa ,Fernando Padilla
UFC Fight Night: Song vs. Simon,1,hw,dec_una,3,300,8dbfbd8f8bd0f00b,Marcos Rogerio de Lima ,Waldo Cortes-Acosta
UFC Fight Night: Song vs. Simon,0,ww,dec_una,3,300,c02d44564cb006a9,Josh Quinlan ,Trey Waters
UFC Fight Night: Song vs. Simon,1,hw,dec_una,3,300,5d11b618f24082dd,Martin Buday ,Jake Collier
UFC Fight Night: Song vs. Simon,1,flw,dec_una,3,300,ca63933f8c898fa2,Cody Durden ,Charles Johnson
UFC Fight Night: Song vs. Simon,0,wbw,sub,1,131,f9345fa82bf43847,Stephanie Egger ,Irina Alekseeva
UFC Fight Night: Song vs. Simon,0,cw,sub,2,123,88a63555728c2025,Journey Newson ,Marcus McGhee
UFC Fight Night: Song vs. Simon,0,wbw,dec_una,3,300,e434035be5453be0,Hailey Cowan ,Jamey-Lyn Horth
UFC Fight Night: Pavlovich vs. Blaydes,1,hw,ko_tko,1,188,856468ba24a37fcc,Sergei Pavlovich ,Curtis Blaydes
UFC Fight Night: Pavlovich vs. Blaydes,0,mw,ko_tko,1,215,d00d5ef4ae0ac01b,Brad Tavares ,Bruno Silva
UFC Fight Night: Pavlovich vs. Blaydes,,lw,other,1,275,640d52630f4f8a61,Bobby Green ,Jared Gordon
UFC Fight Night: Pavlovich vs. Blaydes,1,wflw,dec_una,3,300,20c0f50c11509301,Iasmin Lucindo ,Brogan Walker
UFC Fight Night: Pavlovich vs. Blaydes,1,ww,dec_spl,3,300,06d9fb9c995f1e4f,Jeremiah Wells ,Matthew Semelsberger
UFC Fight Night: Pavlovich vs. Blaydes,0,lw,ko_tko,1,95,16628e25a043043a,Ricky Glenn ,Christos Giagos
UFC Fight Night: Pavlovich vs. Blaydes,0,bw,ko_tko,1,222,034cbbec91f67852,Rani Yahya ,Montel Jackson
UFC Fight Night: Pavlovich vs. Blaydes,0,wftw,dec_una,3,300,01aa5949ac6851f3,Karol Rosa ,Norma Dumont
UFC Fight Night: Pavlovich vs. Blaydes,1,hw,dec_una,3,300,8beab5f941dae8e0,Mohammed Usman ,Junior Tafa
UFC Fight Night: Pavlovich vs. Blaydes,0,ftw,dec_spl,3,300,a941c4e25ddddfff,Francis Marshall ,William Gomis
UFC Fight Night: Pavlovich vs. Blaydes,1,bw,ko_tko,3,261,277233ca9ea25674,Brady Hiestand ,Batgerel Danaa
UFC Fight Night: Holloway vs. Allen,1,ftw,dec_una,5,300,6049301b4deea035,Max Holloway ,Arnold Allen
UFC Fight Night: Holloway vs. Allen,1,ftw,ko_tko,1,157,83c81018bb3aeebf,Edson Barboza ,Billy Quarantillo
UFC Fight Night: Holloway vs. Allen,0,lhw,dec_una,3,300,792f139c2b9fd294,Dustin Jacoby ,Azamat Murzakanov
UFC Fight Night: Holloway vs. Allen,0,lhw,ko_tko,1,125,995e79b951da945b,Tanner Boser ,Ion Cutelaba
UFC Fight Night: Holloway vs. Allen,1,bw,dec_una,3,300,d856812dc733690a,Pedro Munhoz ,Chris Gutierrez
UFC Fight Night: Holloway vs. Allen,0,lw,dec_una,3,300,bdbddbc00d07dc4b,Clay Guida ,Rafa Garcia
UFC Fight Night: Holloway vs. Allen,1,ftw,sub,2,100,b01e6e97d66681c5,Bill Algeo ,TJ Brown
UFC Fight Night: Holloway vs. Allen,1,flw,ko_tko,1,129,bbde45b2c766bb67,Brandon Royval ,Matheus Nicolau
UFC Fight Night: Holloway vs. Allen,1,lhw,ko_tko,3,253,50e675146cda6e7c,Zak Cummings ,Ed Herman
UFC Fight Night: Holloway vs. Allen,1,wsw,sub,2,261,68c1b833ed8849a3,Gillian Robertson ,Piera Rodriguez
UFC Fight Night: Holloway vs. Allen,0,lw,dec_una,3,300,cef255a992ba7af3,Lando Vannata ,Daniel Zellhuber
UFC Fight Night: Holloway vs. Allen,0,wsw,ko_tko,2,162,5de3a1bbcf705b58,Bruna Brasil ,Denise Gomes
UFC Fight Night: Holloway vs. Allen,0,bw,dec_una,3,300,119559fd8124fee3,Aaron Phillips ,Gaston Bolanos
UFC Fight Night: Holloway vs. Allen,1,wbw,dec_spl,3,300,8b2b2562884821a7,Joselyne Edwards ,Lucie Pudilova
UFC 287: Pereira vs. Adesanya 2,0,UFC Middleweight Title Bout,ko_tko,2,261,fe143cb868adfded,Alex Pereira ,Israel Adesanya
UFC 287: Pereira vs. Adesanya 2,1,ww,dec_una,3,300,71ea7d7985dad804,Gilbert Burns ,Jorge Masvidal
UFC 287: Pereira vs. Adesanya 2,1,bw,ko_tko,1,177,678d27af287476f8,Rob Font ,Adrian Yanez
UFC 287: Pereira vs. Adesanya 2,1,ww,ko_tko,3,196,3165b03ddc6d3b6e,Kevin Holland ,Santiago Ponzinibbio
UFC 287: Pereira vs. Adesanya 2,0,bw,dec_una,3,300,2cb34fc074f7a9ae,Raul Rosas Jr. ,Christian Rodriguez
UFC 287: Pereira vs. Adesanya 2,0,mw,dec_una,3,300,bbc76ff9e1b1b142,Chris Curtis ,Kelvin Gastelum
UFC 287: Pereira vs. Adesanya 2,0,wsw,dec_spl,3,300,95349402616097cd,Michelle Waterson-Gomez ,Luana Pinheiro
UFC 287: Pereira vs. Adesanya 2,0,mw,ko_tko,1,195,28e3d939eb043664,Gerald Meerschaert ,Joe Pyfer
UFC 287: Pereira vs. Adesanya 2,0,wsw,dec_spl,3,300,780147f2ed2637d1,Cynthia Calvillo ,Loopy Godinez
UFC 287: Pereira vs. Adesanya 2,1,cw,dec_una,3,300,d7022b6058dbb26b,Ignacio Bahamondes ,Trey Ogden
UFC 287: Pereira vs. Adesanya 2,0,ftw,ko_tko,2,36,0810cdbeb9dd4d02,Shayilan Nuerdanbieke ,Steve Garcia
UFC 287: Pereira vs. Adesanya 2,0,wsw,dec_una,3,300,355a2f4090c0ca31,Jaqueline Amorim ,Sam Hughes
UFC Fight Night: Vera vs. Sandhagen,0,bw,dec_spl,5,300,33fa6793a7f984ac,Marlon Vera ,Cory Sandhagen
UFC Fight Night: Vera vs. Sandhagen,1,wbw,dec_una,3,300,1c2d0db1c9eed052,Holly Holm ,Yana Santos
UFC Fight Night: Vera vs. Sandhagen,1,ftw,sub,2,251,bce8ece2ff26b4d4,Nate Landwehr ,Austin Lingo
UFC Fight Night: Vera vs. Sandhagen,0,wflw,dec_spl,3,300,9433730f95d52fc8,Andrea Lee ,Maycee Barber
UFC Fight Night: Vera vs. Sandhagen,0,mw,dec_spl,3,300,2f382615155e32b9,Chidi Njokuani ,Albert Duraev
UFC Fight Night: Vera vs. Sandhagen,1,ftw,sub,2,170,c6cc6ae23cbf8a27,Daniel Pineda ,Tucker Lutz
UFC Fight Night: Vera vs. Sandhagen,0,ftw,dec_una,3,300,b9e037a45f8850fb,Steven Peterson ,Lucas Alexander
UFC Fight Night: Vera vs. Sandhagen,1,ww,dec_spl,3,300,07e39fd5f4f23270,Trevin Giles ,Preston Parsons
UFC Fight Night: Vera vs. Sandhagen,1,flw,ko_tko,2,244,16bd47ba50891833,CJ Vergara ,Daniel Lacerda
UFC Fight Night: Vera vs. Sandhagen,1,flw,dec_una,3,300,6f6fec9c78244174,Victor Altamirano ,Vinicius Salvador
